name,latitude,longitude
Efringen,47.66,7.56
Effringen,48.62,8.71
Effolderbach,50.34,9.00
Effert,50.86,7.29
Efferen,50.89,6.89
Effenstädt,47.77,11.93
Effeltrich,49.65,11.09
Effelter,50.35,11.41
Effelsberg,50.51,6.86
Effeln,51.52,8.35
Effeldorf,49.79,10.08
Effelder,51.23,10.25
Effelder,50.37,11.07
Effeld,51.12,6.10
Eesch,54.05,9.03
Eduardshof,52.48,12.08
Edt,49.01,12.67
Edt,48.67,13.33
Edt,48.49,13.10
Edt,48.47,13.23
Edt,48.09,12.65
Edschenburg,53.42,8.42
Edmühle,48.42,13.09
Edlmühl,49.42,12.62
Edlmannsberg,48.58,12.01
Edlkofen,48.51,11.98
Edling,48.49,11.41
Edling,48.05,12.16
Edling,48.03,12.55
Edling,47.87,12.22
Edlhausen,49.11,12.11
Edlhausen,49.06,11.90
Edlendorf,50.25,11.75
Edlau,51.66,11.81
Edingerhof,49.45,8.6
Edingen-Neckarhausen,49.45,8.60
Edingen,50.63,8.31
Edingen,49.81,6.49
Edingen,49.44,8.60
Edigheim,49.52,8.38
Ediger,50.1,7.16
Edhof,48.41,12.81
Edgoven,50.76,7.30
Edewechterdamm,53.07,7.93
Edewecht,53.12,7.98
Edesheim,51.75,9.97
Edesheim,49.26,8.13
Edesbüttel,52.40,10.62
Edersleben,51.41,11.28
Edersfeld,49.09,10.72
Edersee,51.18,9.05
Edersdorf,48.92,12.82
Edersberg,48.46,11.43
Edermanning,48.32,12.95
Ederlsdorf,48.58,13.59
Ederheim,48.81,10.46
Ederen,50.94,6.24
Ederdorf,51.05,8.78
Ederbringhausen,51.12,8.86
Edenthal,48.59,12.53
Edenstetten,48.89,12.92
Edenserloog,53.65,7.72
Edensbach,47.75,9.74
Edenried,48.44,11.02
Edenpfaffenhofen,48.40,11.41
Edenland,48.61,12.04
Edenkoben,49.28,8.12
Edenholzhausen,48.39,11.38
Edenholzhausen,48.32,11.34
Edenhof,47.75,11.4
Edenhausen,48.53,10.95
Edengoben,48.55,12.37
Edendorf,53.95,9.49
Edendorf,53.13,10.55
Edenbüttel,53.15,8.60
Edenbergen,48.42,10.80
Edenbachen,48.06,10.02
Eden,52.74,13.21
Eden,48.42,13.24
Edemissen,52.38,10.26
Edemissen,51.76,9.86
Edemannswisch,54.2,9.0
Edelzell,50.52,9.70
Edelweiler,48.53,8.54
Edelstetten,48.29,10.39
Edelshausen,48.60,11.27
Edelsfeld,49.57,11.69
Edelsberg,50.46,8.31
Edelrath,51.03,7.07
Edelmannshof,49.30,9.49
Edelitz,47.65,9.9
Edelham,48.09,12.59
Edelfingen,49.51,9.75
Edeldorf,49.69,12.19
Edelburg,51.41,7.79
Edelbrunn,50.01,10.71
Edelbeuren,48.09,10.02
Edelbach,50.11,9.29
Eddinghausen,52.10,9.80
Eddigehausen,51.59,9.95
Eddessen,51.6,9.3
Eddesse,52.41,10.22
Eddersheim,50.03,8.46
Edderitz,51.69,11.93
Eddelstorf,53.14,10.61
Eddelsen,53.38,9.96
Eddelak,53.95,9.15
Ed,48.48,13.02
Ed,48.10,12.36
Ed,47.78,11.80
Ed,47.75,11.79
Eckweisbach,50.57,9.95
Eckweiler,49.85,7.61
Eckwarderhörne,53.52,8.23
Eckwarder Altendeich,53.55,8.24
Eckwarder Ahndeich,53.52,8.24
Eckwarden,53.53,8.27
Eckwälden,48.63,9.59
Eckum,51.03,6.69
Eckstock,54.57,9.14
Eckstever,53.12,9.17
Ecksteig,51.37,9.99
Eckstedt,51.06,11.13
Ecksee,51.5,7.28
Ecksberg,48.24,12.47
Eckringhausen,51.12,7.21
Eckolstädt,51.03,11.64
Ecknach,48.44,11.12
Eckmannshofen,49.09,11.22
Eckmannshausen,50.92,8.07
Eckmannsdorf,51.99,12.89
Ecklingerode,51.5,10.31
Eckle,48.18,7.87
Ecklakerhörn,53.93,9.26
Ecklak,53.95,9.26
Ecking,48.31,12.69
Ecking,47.85,12.22
Eckhorst,53.89,10.60
Eckhofen,48.35,11.27
Eckhausen,50.92,7.37
Eckfleth,53.22,8.37
Eckfeld,50.11,6.85
Eckesey,51.38,7.45
Eckerzell,49.08,12.50
Eckertsreut,48.81,13.45
Eckertshof,49.06,11.71
Eckertsfeld,49.44,11.64
Eckersweiler,49.56,7.28
Eckerstampf,48.57,13.63
Eckersmühlen,49.21,11.14
Eckershof,49.99,11.60
Eckershof,49.38,10.98
Eckersdorf,50.96,13.63
Eckersdorf,50.02,11.39
Eckersdorf,49.93,11.49
Eckersberg,51.03,12.62
Eckersberg,48.57,11.49
Eckersberg,47.80,11.94
Eckersbach,50.72,12.52
Eckersbach,49.76,10.65
Eckernförde,54.46,9.83
Eckerkrug,51.88,10.64
Eckerding,49.10,11.68
Eckerde,52.32,9.51
Eckenweiler,48.47,8.81
Eckenweiher,48.95,8.86
Eckenroth,49.91,7.78
Eckenricht,49.54,11.67
Eckenreuth,49.66,11.42
Eckenhof,49.62,10.68
Eckenheim,50.15,8.68
Eckenhaid,49.57,11.22
Eckenhagen,50.98,7.69
Eckendorf-Schwabedissen,52.02,8.64
Eckendorf,50.59,7.05
Eckendorf,49.44,12.23
Eckenberg,49.57,10.77
Eckenberg,48.92,9.87
Eckenbach,50.70,7.46
Eckeltshof,49.42,11.58
Eckelsheim,49.8,7.98
Eckelshausen,50.88,8.54
Ekelsdorf,54.05,10.68
Eckelhausen,49.57,7.06
Eckel,53.36,9.91
Eckdorf,50.80,6.89
Eckbach,47.94,8.13
Eckartsweiler,49.26,10.34
Eckartsweiler,49.20,9.53
Eckartsweier,48.52,7.85
Eckarts,50.28,9.72
Eckartsroth,50.35,9.86
Eckartsreuth,49.92,11.78
Eckartshof,49.35,10.18
Eckartshausen,50.25,9.02
Eckartshausen,50.20,10.69
Eckartshausen,50.01,10.08
Eckartshausen,49.15,9.93
Eckartsbrunn,47.88,8.87
Eckartsborn,50.37,9.06
Eckartsberga,51.12,11.56
Eckartsberg,50.91,14.80
Eckartsberg,47.76,10.20
Eckarts,47.61,10.24
Eckarrot,49.05,10.06
Eckardtsleben,51.07,10.67
Eckardtsheim,51.93,8.55
Eckardtshausen,50.91,10.26
Eckardts,50.69,10.25
Clara-Zetkin-Siedlung,52.86,13.71
Eckardsberg,51.22,13.38
Eckardroth,50.32,9.37
Eck am Berg,48.99,10.35
Eckacker,48.18,7.91
Eck,48.57,13.64
Eck,48.44,11.39
Eck,48.43,12.00
Eck,48.25,12.14
Eck,48.00,12.52
Eck,47.75,11.78
Eck,47.64,12.15
Echzell,50.38,8.88
Echtz,50.82,6.41
Echtrop,51.50,8.18
Echtorf,52.29,9.08
Echthausen,51.49,7.89
Echtershausen,50.01,6.41
Echternhagen,52.11,8.92
Echternacherbrück,49.81,6.43
Echterdingen,48.68,9.16
Echteler,52.60,6.79
Echte,51.78,10.06
Echt,47.76,10.69
Echsheim,48.59,11.01
Echlishausen,48.42,10.19
Eching,48.5,12.06
Eching,48.3,11.61
Eching,48.28,11.85
Eching,48.07,11.11
Echetweiler,47.61,9.66
Echerschwang,47.71,10.78
Echenzell,48.84,11.39
Echenried,48.92,11.70
Echendorf,48.93,11.70
Echenbrunn,48.55,10.38
Echem,53.33,10.53
Echelsbach,47.70,10.97
Echelnpöten,51.51,8.25
Echbeck,47.85,9.32
Echau,48.28,8.12
Ebüllfeld,54.65,8.91
Ebüll,54.63,8.91
Ebstorf,53.02,10.41
Ebschied,50.07,7.51
Ebsdorf,50.73,8.81
Ebringen,47.95,7.77
Ebringen,47.75,8.75
Ebratsweiler,47.87,9.17
Ebratshofen,47.61,10.03
Ebrantshausen,48.65,11.73
Ebrach,49.84,10.49
Ebrach,48.09,12.09
Eborn,49.63,7.19
Eboldshausen,51.77,10.00
Ebni,48.92,9.59
Ebneth,50.16,11.24
Ebnet,47.98,7.90
Ebnet,47.79,8.30
Ebnath,49.95,11.93
Ebnat,48.90,10.05
Ebnat,48.79,10.18
Ebnat,47.79,12.28
Ebmath,50.32,12.15
Ebkeriege,53.51,8.05
Ebisweiler,47.96,9.61
Ebinghausen,51.25,7.36
Ebingen,48.21,9.01
Ebing,50.00,10.90
Ebing,48.21,12.47
Ebigen,47.71,7.77
Ebhausen,48.58,8.68
Ebertsried,48.91,13.15
Ebertsheim,49.56,8.10
Ebertshausen,50.62,10.57
Ebertshausen,50.28,7.98
Ebertshausen,50.14,10.34
Ebertshausen,48.28,11.21
Ebertshausen,47.96,11.54
Ebertsfelden,48.36,13.10
Ebertsbronn,49.43,9.94
Eberting,48.07,12.53
Ebersweier,48.50,7.98
Ebersweier,48.43,7.98
Eberswang,48.89,11.08
Eberswalde-Finow,52.84,13.76
Eberswalde,52.83,13.81
Eberstetten,48.52,11.53
Ebersteinburg,48.77,8.27
Eberstedt,51.06,11.58
Eberstall,48.69,12.11
Eberstall,48.36,10.44
Eberstal,49.34,9.64
Eberstädt,51.00,10.60
Eberstadt,50.48,8.75
Eberstadt,49.82,8.64
Eberstadt,49.47,9.36
Eberstadt,49.18,9.32
Ebersroith,49.06,12.48
Ebersroda,51.25,11.77
Ebersried,48.28,11.14
Eberspoint,48.42,11.62
Eberspoint,48.38,12.30
Eberspiel,48.74,8.68
Mainz-Ebersheim,49.91,8.24
Ebershausen,48.20,10.31
Ebershardt,48.60,8.66
Ebersgrün,50.59,12.01
Ebersgöns,50.45,8.60
Ebersdorf bei Coburg,50.21,11.06
Ebersdorf,53.51,9.06
Ebersdorf,51.07,14.68
Ebersdorf,50.95,9.32
Ebersdorf,50.88,12.97
Ebersdorf,50.48,11.34
Ebersdorf,50.48,11.66
Ebersdorf,50.32,11.15
Ebersdorf,49.41,10.64
Ebersdorf,49.33,12.32
Ebersdorf,48.76,13.38
Eberschütz,51.53,9.35
Ebersbrunn,50.64,12.43
Ebersbrunn,49.80,10.45
Ebersberg,50.48,11.89
Ebersberg,50.36,12.01
Ebersberg,49.61,8.99
Ebersberg,49.02,9.64
Ebersberg,48.93,9.52
Ebersberg,48.92,9.67
Ebersberg,48.07,11.97
Ebersbach an der Fils,48.71,9.52
Ebersbach,51.18,14.93
Ebersbach,51.09,13.11
Ebersbach,51.10,12.69
Ebersbach,51.00,14.58
Ebersbach,50.83,12.60
Ebersbach,50.79,13.22
Ebersbach,50.36,12.17
Ebersbach,50.09,11.51
Ebersbach,49.90,9.20
Ebersbach,49.62,11.10
Ebersbach,49.59,11.82
Ebersbach,49.57,10.74
Ebersbach,49.25,10.92
Ebersbach,48.40,10.31
Ebersbach,48.38,11.44
Ebersbach,48.23,10.19
Ebersbach,47.95,9.57
Ebersbach,47.85,10.47
Ebernhahn,50.46,7.76
Ebernach,50.13,7.18
Ebern,50.09,10.79
Ebermergen,48.75,10.71
Ebermannstadt,49.78,11.18
Ebermannsdorf,49.4,11.95
Eberloh,47.93,12.27
Eberl,47.80,11.80
Ebering,48.66,13.03
Ebering,47.95,12.51
Eberholzen,52.05,9.85
Eberhausen,51.55,9.71
Eberharz,47.82,9.88
Eberhardzell,48.0,9.81
Eberhardtsreuth,50.01,11.52
Eberhardsweiler,48.88,9.64
Eberhardstein,49.74,11.23
Eberhardsreuth,48.81,13.35
Eberhardsbühl,49.56,11.75
Eberhardsberg,48.68,13.54
Ebergötzen,51.56,10.11
Eberfingen,47.72,8.42
Ebereschenhof,52.68,12.87
Eberdingen,48.88,8.96
Eberding,47.95,12.85
Eberbächle,48.12,7.91
Eberbach,49.46,8.99
Eberbach,49.29,9.82
Ebenweiler,47.9,9.51
Ebenung,48.74,8.17
Ebenthan,48.95,12.71
Ebenthal,48.65,13.42
Ebenshausen,51.08,10.3
Ebensfeld,50.06,10.95
Ebenschwand,47.56,9.83
Ebenried,49.21,11.28
Ebenried,48.55,11.01
Ebenreuth,48.80,13.28
Ebenpaint,49.09,12.25
Ebenöde,52.17,8.84
Ebenhofen,47.81,10.62
Ebenhof,48.30,12.93
Ebenheit,50.94,13.97
Ebenheit,50.92,14.07
Ebenheim,50.97,10.51
Ebenhausen,50.12,10.13
Ebenhausen,48.68,11.94
Ebenhausen,48.67,11.46
Ebenhausen,47.98,11.45
Ebenhards,50.44,10.68
Ebenfeld,51.00,8.55
Ebene,50.17,10.74
Ebendörfel,51.14,14.44
Ebendorf,52.18,11.57
Ebenau,51.06,10.27
Eben,50.13,11.35
Eben,49.15,13.13
Eben,48.93,12.84
Eben,47.76,11.90
Eben,47.76,11.76
Eben,48.66,13.15
Ebelsbach,49.98,10.67
Ebelgünde,52.63,12.25
Ebeleben,51.28,10.72
Ebbinghoff,52.08,7.23
Ebbinghausen,51.62,8.83
Ebbinghausen,51.61,8.27
Ebbinghausen,51.23,7.43
Ebbinghausen,51.00,7.29
Ebbingen,52.90,9.57
Ebberg,51.13,7.80
Ebbensiek,53.12,8.98
Ebbendorf,52.19,8.15
Ebbelich,51.59,7.11
Ebbecke,51.69,8.01
Ebach,49.59,11.24
Dyrotz,52.54,12.95
Dyksterhusen,53.30,7.24
Dykhausen,53.49,7.96
Dycker Schelsen,51.15,6.50
Dyck,51.28,6.28
Dwerkathen,53.66,10.41
Dwergte,52.88,7.90
Dwerfeld,53.91,9.33
Dwasieden,54.51,13.62
Dwarsefeld,51.86,6.40
Dwarsdorf,54.54,13.20
Duznau,47.62,9.71
Düwelsdamm,54.26,12.72
Düvier,54.01,13.06
Düversbruch,52.53,8.47
Duvenstedt,53.70,10.10
Duvensee,53.7,10.56
Duvennest,53.80,10.79
Duveneck,52.80,8.52
Duvendiek,54.33,12.92
Dutzow,53.67,10.95
Dutzenthal,49.58,10.44
Dützen,52.27,8.86
Dutum,52.26,7.41
Duttweiler,49.29,8.21
Düttling,50.60,6.54
Düttingsfeld,49.87,10.39
Düttingdorf,52.11,8.43
Duttenstedt,52.34,10.29
Duttenhurst,48.77,8.16
Duttenbrunn,49.90,9.71
Duttenberg,49.25,9.19
Dütschow,53.40,11.67
Düthe,52.89,7.30
Dutenhofen,50.56,8.59
Dutendorf,49.69,10.65
Düte-Lada,52.27,7.87
Düstrup,52.25,8.11
Düsterort,53.67,14.03
Düsternbrook,54.33,10.15
Düsterförde,53.25,13.11
Düsterbeck,53.56,11.1
Düste,52.67,8.53
Dußvitz,54.38,13.26
Düßnitz,51.73,12.87
Dußlingen,48.45,9.05
Düssin,53.36,10.98
Düsseldorf,51.22,6.77
Düsselberg,51.22,6.99
Düsselbach,49.55,11.47
Düssel,51.26,7.05
Düshorn,52.83,9.63
Dusenbach,49.80,9.01
Düsedau,52.76,11.79
Duschlberg,48.79,13.72
Duschlberg,48.65,13.62
Dürwiß,50.83,6.27
Dürselen,51.13,6.48
Dürscheven,50.67,6.71
Dürscheid,51.07,7.08
Dürscheid,51.01,7.21
Dürrwiesen,49.98,11.49
Dürrwicknitz,51.25,14.18
Dürrweitzschen,51.20,12.86
Dürrweitzschen,51.15,13.20
Durrweiler,48.52,8.54
Dürrwangen,49.10,10.38
Dürrwangen,48.24,8.88
Dürrsuppen,47.8,9.48
Dürrröhrsdorf,51.03,13.99
Dürrnhof,50.31,10.25
Dürrnhof,50.14,10.77
Dürrnhof,49.18,10.71
Dürrnhieb,50.05,11.8
Dürnhausen,47.73,11.30
Dürnhart,48.78,11.84
Dürrnhaar,47.99,11.73
Dürrnfarrnbach,49.46,10.73
Dürrnbuch,49.75,10.44
Dürrnbuch,49.51,10.72
Dürrnast,49.11,9.57
Dürrn,48.95,8.75
Dürrmenz,48.94,8.83
Dürrloh,50.15,12.13
Dürrlewang,48.71,9.11
Dürrlauingen,48.46,10.42
Dürrhof,49.82,10.69
Dürrhof,49.74,9.36
Dürrhennersdorf,51.05,14.61
Durrhausen,48.02,12.31
Dürrhansl,48.04,11.03
Dürrfeld,49.98,10.36
Dürrewolf,51.59,14.10
Dürrewiesen,50.17,12.17
Dürrenzimmern,49.08,9.07
Dürrenzimmern,48.90,10.55
Dürrenwaldstetten,48.20,9.35
Dürrenwaid,50.35,11.56
Dürrenuhlsdorf,50.89,12.60
Dürrenstetten,49.03,10.29
Dürrenstetten,48.33,9.51
Dürrenried,50.21,10.74
Dürrenmungenau,49.23,10.91
Dürrenhofe,52.02,13.94
Dürrenhof,49.38,10.15
Dürrenhettenbach,48.71,12.26
Dürrenhembach,49.32,11.22
Dürrengleina,50.85,11.53
Dürrengerbisdorf,50.91,12.66
Dürrenebersdorf,50.85,12.02
Dürrenbühl,47.80,8.23
Dürrenbüchig,49.02,8.64
Dürrenberg,51.36,13.15
Dürrenberg,50.50,13.09
Dürrenberg,48.13,8.02
Dürrenbach,50.44,11.51
Dürrenbach,47.69,10.08
Dürrbrunn,49.83,11.15
Dürrbach,51.36,14.61
Dürnzhausen,48.53,11.63
Dürnwind,48.65,11.99
Dürnstetten,48.95,11.93
Dürnsricht,49.53,11.75
Dürnsricht,49.40,12.06
Dürnseiboldsdorf,48.52,11.92
Dürnöd,48.35,13.29
Dürnkonreuth,49.81,12.35
Dürnhart,48.89,12.44
Dürnhaid,48.87,12.82
Dürnersdorf,49.43,12.31
Dürneibach,48.29,12.10
Dürneck,48.36,11.72
Dürnberg,50.09,11.96
Dürnberg,49.11,12.39
Dürnberg,48.59,10.93
Dürnberg,48.22,11.91
Dürnbach,47.75,11.73
Dürnbach,47.74,11.95
Dürnau,48.64,9.63
Dürnau,48.06,9.56
Dürnast,49.64,11.97
Dürnast,48.11,11.00
Dürnast,47.74,9.51
Dürnachhof,48.23,9.85
Dürn,49.26,11.59
Dürn,49.08,11.59
Durmersheim,48.93,8.26
Dürmentingen,48.11,9.53
Durlesbach,47.90,9.67
Durlangen,48.85,9.79
Durlach,48.99,8.47
Düringer Weg,53.72,8.56
Düringen,50.55,7.85
Düring,53.45,8.66
During,48.65,13.40
Durholzen,51.13,7.26
Dürhölzen,51.06,7.49
Durhaus,51.03,7.23
Durham,47.73,11.96
Dürhagen,51.17,7.31
Düren,51.47,7.35
Düren,50.80,6.49
Düren,49.30,6.66
Durchwehna,51.62,12.66
Durchschlacht,48.47,11.41
Durchholz,51.38,7.28
Durchhausen,48.03,8.68
Durchfurth,48.86,13.12
Durbusch,50.91,7.23
Dürboslar,50.90,6.25
Dürbheim,48.05,8.79
Durber,47.71,10.51
Durbach,48.49,8.01
Durach,47.69,10.34
Dürabuch,48.26,11.21
Düppenweiler,49.41,6.76
Düppel,52.42,13.22
Düppel,51.30,11.08
Duppach,50.26,6.56
Düpp,51.25,6.42
Düpow,53.06,11.89
Düpe,52.60,8.18
Dunzweiler,49.41,7.30
Dünzling,48.88,12.11
Dünzlau,48.77,11.32
Dünzing,48.77,11.64
Dunzenhausen,48.01,9.68
Dunzendorf,49.41,9.99
Dünzelbach,48.16,11.02
Dünweg,51.09,7.14
Dunwarden,53.14,8.59
Dunum,53.6,7.65
Dunsum,54.73,8.42
Dunsting,48.09,12.73
Dunstelkingen,48.71,10.41
Dünstekoven,50.69,6.93
Dünsen,52.91,8.63
Dunsen,52.06,9.70
Dunsdorf,48.90,11.42
Dünschede,51.13,7.97
Dünsche,53.02,11.26
Dünsberg,48.77,11.00
Dünsbach,49.21,9.88
Dünnwald,50.99,7.04
Dünninghausen,51.74,8.10
Dunningen,48.21,8.50
Dünnerholz,52.24,8.57
Dünnereihe,53.72,9.56
Dünnebrett,51.25,7.62
Dünne,52.22,8.58
Dünn,51.22,6.46
Dünkirchen,53.41,7.96
Dunkhorst,52.40,8.79
Dunkelsdorf,53.97,10.60
Dunkelschlag,51.52,6.83
Dunkelhäuser,51.34,14.93
Dünkelhammer,50.02,12.02
Dunkelforth,52.41,12.22
Duniwang,48.56,12.21
Dünhöltersheide,52.12,8.37
Düngstrup,52.86,8.40
Dungersgrün,50.60,12.23
Düngenheim,50.26,7.16
Dungelbeck,52.29,10.26
Dünfus,50.21,7.23
Dünfeld,51.03,7.05
Düneck,53.66,9.66
Dünebusch,50.78,7.69
Düneburg,52.77,7.20
Düneberg,53.45,10.33
Düne,52.78,7.18
Dundenheim,48.44,7.81
Düna,51.68,10.28
Dumte,52.11,7.36
Dumstorf,53.17,10.69
Dumsevitz,54.41,13.47
Dumsevitz,54.29,13.37
Dumrade,54.34,13.32
Dümpten,51.46,6.89
Dumpf,49.11,12.85
Dümpelfeld,50.43,6.95
Dumpe,50.97,7.36
Dümmlinghausen,51.02,7.61
Dummertevitz,54.35,13.61
Dummerten,52.28,8.55
Dümmerstück Dorf,53.58,11.20
Dümmerstück,53.58,11.23
Dummerstorf,54.01,12.22
Dummersdorf,53.92,10.84
Dümmerlohausen,52.52,8.28
Dümmerhütte,53.56,11.22
Dümmer,53.57,11.20
Dummeldorf,48.52,12.94
Dumicke,51.05,7.82
Dumhusen,53.53,7.68
Dumgenevitz,54.34,13.38
Dümde,52.07,13.31
Dumberg,51.40,7.13
Dültgenstal,51.18,7.05
Dülseberg,52.78,10.83
Dülmen,51.83,7.28
Dülmen,51.05,7.1
Düllstadt,49.80,10.25
Düllo,51.72,8.13
Dülkenernette,51.25,6.30
Dülken,51.25,6.33
Dükermühle,53.80,9.53
Düke,53.58,8.27
Duissern,51.43,6.78
Duisenburg,52.56,7.42
Duisdorf,50.71,7.05
Duisburg,51.43,6.76
Düingsen,51.39,7.70
Duingen,52.00,9.69
Düingdorf,52.21,8.42
Dühren,49.24,8.83
Dühren,49.08,10.48
Duhnen,53.88,8.64
Duggenkoppel,54.06,11.8
Duggendorf,49.11,11.91
Duffesheide,50.85,6.13
Düffelward,51.82,6.10
Düferoth,50.72,7.24
Duensen,52.04,9.18
Düenkamp,52.70,7.67
Dudweiler,49.27,7.03
Dudinghausen,53.91,12.21
Düdinghausen,52.57,8.96
Düdinghausen,52.41,9.29
Düdinghausen,51.26,8.69
Duderstadt,51.51,10.25
Düderode,51.80,10.10
Dudensen,52.59,9.44
Dudenroth,50.08,7.53
Dudenrode,51.25,9.87
Dudenrod,50.32,9.11
Dudenhofen,50.00,8.88
Dudenhofen,49.31,8.38
Dudendorf,54.09,12.58
Düdenbüttel,53.58,9.35
Dudenbostel,52.57,9.63
Düdelsheim,50.29,9.02
Dudelhof,48.66,10.00
Dudeldorf,49.98,6.63
Dudel,53.23,12.46
Duddenhausen,52.78,9.08
Duckwitz,53.99,12.58
Duckow,53.70,12.79
Dückerswisch,54.05,9.29
Dückerstieg,53.94,9.35
Duckenried,48.48,11.33
Duchtlingen,47.79,8.79
Duchroth,49.78,7.73
Ducherow,53.76,13.78
Düchelsdorf,53.73,10.56
Dubrow,52.27,14.38
Dubro,51.76,13.25
Dubring,51.37,14.18
Dübrichen,51.66,13.47
Dubrauke,51.24,14.61
Dubrau,51.78,14.00
Dubrau,51.72,14.53
Dubnitz,54.49,13.57
Dubkevitz,54.44,13.23
Düben,51.92,12.38
Duben,51.89,13.80
Dübbekold,53.15,10.88
Druxberge,52.15,11.31
Drütte,52.15,10.44
Drusweiler,49.10,8.03
Drüsewitz,53.98,12.46
Drüsedow,52.98,12.58
Drüsedau,52.85,11.69
Drüschow,54.01,11.65
Drüpt,51.58,6.53
Drüpplingsen,51.45,7.67
Druisheim,48.63,10.81
Druidenhof,52.85,11.95
Drüggelterhöfe,51.49,8.09
Drügendorf,49.80,11.11
Druffel,51.82,8.40
Druchhorn,52.58,7.89
Drüber,51.76,9.92
Drübeck,51.85,10.71
Drübber,52.81,9.19
Droyßig,51.49,12.10
Droyßig,51.05,12.03
Drove,50.72,6.51
Dröswein,50.58,11.92
Drostendamm,53.41,8.64
Drößnitz,50.82,11.41
Drößling,48.02,11.22
Droßkau,51.13,12.32
Drößig,51.60,13.67
Drossenhausen,50.33,10.92
Droßdorf,51.14,12.37
Droßdorf,51.00,12.12
Droßdorf,50.44,12.21
Drosevitz,54.51,13.58
Drosendorf,49.94,10.97
Drosendorf bei Hollfeld,49.92,11.21
Drosendorf am Eggerbach,49.79,11.10
Drosen,50.90,12.24
Drosedow,53.99,13.06
Drosedow,53.23,12.91
Drösede,52.97,11.55
Dröschkau,51.45,13.18
Droschka,50.94,11.78
Dröschede,51.37,7.64
Drosa,51.81,11.90
Dröper,52.20,8.08
Drope,52.57,7.49
Drönnewitz,53.91,12.98
Drönnewitz,53.58,11.03
Drommershausen,50.50,8.31
Drommelbeck,52.88,9.31
Drömling,52.47,11.06
Drömling,52.41,11.18
Dromersheim,49.92,7.96
Drölsholz,51.17,6.54
Drolshagen,51.02,7.77
Drölitz,53.85,12.39
Droitzen,51.11,11.88
Drohne,52.43,8.33
Drohndorf,51.71,11.53
Drohe,52.88,10.67
Drögnitz,51.60,12.94
Drognitz,50.58,11.57
Drögennottorf,53.10,10.65
Drögennindorf,53.15,10.29
Drögendiek,54.15,10.55
Drögenbostel,53.01,9.65
Drögen,53.15,13.14
Drogen,50.91,12.31
Drögemühle,53.75,10.61
Drögeheide,53.61,14.03
Dröda,50.40,12.06
Drochtersermoor,53.67,9.35
Drochtersen,53.71,9.38
Drochow,51.56,13.92
Drochaus,50.53,11.99
Drobitz,51.59,11.99
Dröbischau,50.62,11.07
Droben,51.28,14.43
Dröbel,51.79,11.77
Drittenzell,49.18,13.00
Drispeth,53.77,11.38
Drispenstedt,52.17,9.97
Drinsahl,50.89,7.58
Drinhausen,50.91,7.61
Drinhausen,50.66,7.41
Dringenburg,53.29,8.07
Dringenberg,51.67,9.05
Drigge,54.29,13.15
Driftsethe,53.38,8.61
Drift,54.53,9.03
Drift,52.25,8.50
Drievorden,52.37,7.21
Driever,53.19,7.41
Drießen,51.53,6.66
Drieschnitz,51.66,14.47
Driesch,51.20,6.59
Driesch,51.09,6.03
Driesch,50.8,7.2
Driesch,50.78,7.34
Driesch,50.13,7.02
Drielakermoor,53.11,8.25
Driehausen,52.36,8.18
Driefel,53.42,8.00
Driedorf,50.63,8.18
Drieberhausen,51.06,7.66
Drieberg Dorf,53.7,11.26
Drieberg,53.69,11.25
Dreyerhaus,52.02,8.20
Dreyen,52.15,8.51
Dreye,53.01,8.88
Drexelhof,48.86,9.48
Drewshof,54.33,13.05
Drewoldke,54.62,13.37
Drewitz,52.36,13.12
Drewitz,53.56,12.36
Drewitz,52.21,12.16
Drewitz,51.89,14.51
Drewin,53.27,13.10
Drewer Süd,51.65,7.11
Drewer Nord,51.65,7.11
Drewer,51.50,8.37
Drewen,52.98,12.39
Drewelow,53.76,13.57
Dreveskirchen,53.99,11.53
Drevenack,51.66,6.74
Dreußen,50.86,12.41
Dreuschendorf,49.80,11.05
Dretzen,52.21,12.28
Dretzel,52.31,12.11
Dretschen,51.12,14.34
Drethem,53.20,10.95
Drestedt,53.33,9.76
Dressendorf,49.99,11.66
Dressen,47.55,9.89
Dresselsgrün,50.50,12.41
Dresselhof,48.94,9.47
Dresselhausen,52.46,7.62
Drespe,50.96,7.61
Dreska,51.48,13.53
Dresel,51.27,7.71
Dresden,51.05,13.73
Dreschvitz,54.40,13.29
Dreschhausen,50.95,7.71
Dreschersreuth,50.20,11.67
Dreschenau,50.00,11.51
Dreschen,50.05,11.45
Drescha,50.98,12.41
Dresbach,50.93,7.71
Drentwede,52.74,8.56
Drensteinfurt,51.79,7.73
Drense,53.30,13.97
Drennhausen,53.41,10.27
Drenkow,53.31,12.00
Drenke,51.68,9.31
Drengenburg,51.15,6.86
Dremmen,51.04,6.14
Drelsdorfer Osterfeld,54.60,9.07
Drelsdorfer Norderfeld,54.61,9.07
Drelsdorf,54.60,9.04
Driewitz,51.35,14.43
Dreiweiherhof,49.75,7.79
Dreiweibern,51.40,14.41
Dreitzsch,50.73,11.8
Dreis-Tiefenbach,50.91,8.05
Dreistelzhof,50.27,9.77
Dreistegen,50.54,6.23
Dreistegen,48.00,8.14
Dreißigacker,50.55,10.38
Dreißig,51.14,13.22
Dreisprung,54.46,8.85
Dreisprung,54.43,9.00
Dreispringen,50.97,7.21
Dreislar,51.14,8.68
Dreiskau-Muckern,51.21,12.46
